starred_at,login,id,node_id,url,followers_url,subscriptions_url,organizations_url,repos_url,type,site_admin
2017-06-16T14:19:20Z,smateusjr,9436038,MDQ6VXNlcjk0MzYwMzg=,https://api.github.com/users/smateusjr,https://api.github.com/users/smateusjr/followers,https://api.github.com/users/smateusjr/subscriptions,https://api.github.com/users/smateusjr/orgs,https://api.github.com/users/smateusjr/repos,User,False
2017-09-29T09:45:11Z,lidabing,3828523,MDQ6VXNlcjM4Mjg1MjM=,https://api.github.com/users/lidabing,https://api.github.com/users/lidabing/followers,https://api.github.com/users/lidabing/subscriptions,https://api.github.com/users/lidabing/orgs,https://api.github.com/users/lidabing/repos,User,False
2017-12-04T20:30:49Z,ashrakatabaza,34250526,MDQ6VXNlcjM0MjUwNTI2,https://api.github.com/users/ashrakatabaza,https://api.github.com/users/ashrakatabaza/followers,https://api.github.com/users/ashrakatabaza/subscriptions,https://api.github.com/users/ashrakatabaza/orgs,https://api.github.com/users/ashrakatabaza/repos,User,False
2017-12-18T07:50:37Z,srolf,24922574,MDQ6VXNlcjI0OTIyNTc0,https://api.github.com/users/srolf,https://api.github.com/users/srolf/followers,https://api.github.com/users/srolf/subscriptions,https://api.github.com/users/srolf/orgs,https://api.github.com/users/srolf/repos,User,False
2018-01-26T22:00:41Z,boothgibson,26578681,MDQ6VXNlcjI2NTc4Njgx,https://api.github.com/users/boothgibson,https://api.github.com/users/boothgibson/followers,https://api.github.com/users/boothgibson/subscriptions,https://api.github.com/users/boothgibson/orgs,https://api.github.com/users/boothgibson/repos,User,False
2018-01-29T14:48:43Z,Tamer-Gamal,4309859,MDQ6VXNlcjQzMDk4NTk=,https://api.github.com/users/Tamer-Gamal,https://api.github.com/users/Tamer-Gamal/followers,https://api.github.com/users/Tamer-Gamal/subscriptions,https://api.github.com/users/Tamer-Gamal/orgs,https://api.github.com/users/Tamer-Gamal/repos,User,False
2018-01-31T22:57:17Z,rstonkus,2207082,MDQ6VXNlcjIyMDcwODI=,https://api.github.com/users/rstonkus,https://api.github.com/users/rstonkus/followers,https://api.github.com/users/rstonkus/subscriptions,https://api.github.com/users/rstonkus/orgs,https://api.github.com/users/rstonkus/repos,User,False
2018-02-22T13:01:24Z,Adrianogba,2891052,MDQ6VXNlcjI4OTEwNTI=,https://api.github.com/users/Adrianogba,https://api.github.com/users/Adrianogba/followers,https://api.github.com/users/Adrianogba/subscriptions,https://api.github.com/users/Adrianogba/orgs,https://api.github.com/users/Adrianogba/repos,User,False
2018-03-14T01:17:00Z,arosenb4,14005418,MDQ6VXNlcjE0MDA1NDE4,https://api.github.com/users/arosenb4,https://api.github.com/users/arosenb4/followers,https://api.github.com/users/arosenb4/subscriptions,https://api.github.com/users/arosenb4/orgs,https://api.github.com/users/arosenb4/repos,User,False
2018-03-29T03:05:27Z,alvas,826874,MDQ6VXNlcjgyNjg3NA==,https://api.github.com/users/alvas,https://api.github.com/users/alvas/followers,https://api.github.com/users/alvas/subscriptions,https://api.github.com/users/alvas/orgs,https://api.github.com/users/alvas/repos,User,False
2018-04-08T02:53:48Z,janos97,4187149,MDQ6VXNlcjQxODcxNDk=,https://api.github.com/users/janos97,https://api.github.com/users/janos97/followers,https://api.github.com/users/janos97/subscriptions,https://api.github.com/users/janos97/orgs,https://api.github.com/users/janos97/repos,User,False
2018-04-18T13:51:00Z,akapocsi,8197282,MDQ6VXNlcjgxOTcyODI=,https://api.github.com/users/akapocsi,https://api.github.com/users/akapocsi/followers,https://api.github.com/users/akapocsi/subscriptions,https://api.github.com/users/akapocsi/orgs,https://api.github.com/users/akapocsi/repos,User,False
2018-04-21T22:59:38Z,masinazarian,16696260,MDQ6VXNlcjE2Njk2MjYw,https://api.github.com/users/masinazarian,https://api.github.com/users/masinazarian/followers,https://api.github.com/users/masinazarian/subscriptions,https://api.github.com/users/masinazarian/orgs,https://api.github.com/users/masinazarian/repos,User,False
2018-04-23T16:00:39Z,ulises2k,2415609,MDQ6VXNlcjI0MTU2MDk=,https://api.github.com/users/ulises2k,https://api.github.com/users/ulises2k/followers,https://api.github.com/users/ulises2k/subscriptions,https://api.github.com/users/ulises2k/orgs,https://api.github.com/users/ulises2k/repos,User,False
2018-04-26T00:26:22Z,fanjin-z,15572906,MDQ6VXNlcjE1NTcyOTA2,https://api.github.com/users/fanjin-z,https://api.github.com/users/fanjin-z/followers,https://api.github.com/users/fanjin-z/subscriptions,https://api.github.com/users/fanjin-z/orgs,https://api.github.com/users/fanjin-z/repos,User,False
2018-07-01T01:54:09Z,justin-labry,5257943,MDQ6VXNlcjUyNTc5NDM=,https://api.github.com/users/justin-labry,https://api.github.com/users/justin-labry/followers,https://api.github.com/users/justin-labry/subscriptions,https://api.github.com/users/justin-labry/orgs,https://api.github.com/users/justin-labry/repos,User,False
2018-07-17T18:24:19Z,samueljmorris,32405210,MDQ6VXNlcjMyNDA1MjEw,https://api.github.com/users/samueljmorris,https://api.github.com/users/samueljmorris/followers,https://api.github.com/users/samueljmorris/subscriptions,https://api.github.com/users/samueljmorris/orgs,https://api.github.com/users/samueljmorris/repos,User,False
2018-09-04T20:10:31Z,piotrserafin,5375738,MDQ6VXNlcjUzNzU3Mzg=,https://api.github.com/users/piotrserafin,https://api.github.com/users/piotrserafin/followers,https://api.github.com/users/piotrserafin/subscriptions,https://api.github.com/users/piotrserafin/orgs,https://api.github.com/users/piotrserafin/repos,User,False
2018-09-08T06:04:23Z,pigmin,7916802,MDQ6VXNlcjc5MTY4MDI=,https://api.github.com/users/pigmin,https://api.github.com/users/pigmin/followers,https://api.github.com/users/pigmin/subscriptions,https://api.github.com/users/pigmin/orgs,https://api.github.com/users/pigmin/repos,User,False
2018-09-09T01:15:34Z,ronaldfpaglinawan,11918352,MDQ6VXNlcjExOTE4MzUy,https://api.github.com/users/ronaldfpaglinawan,https://api.github.com/users/ronaldfpaglinawan/followers,https://api.github.com/users/ronaldfpaglinawan/subscriptions,https://api.github.com/users/ronaldfpaglinawan/orgs,https://api.github.com/users/ronaldfpaglinawan/repos,User,False
2018-10-10T22:22:37Z,crizzy9,8688971,MDQ6VXNlcjg2ODg5NzE=,https://api.github.com/users/crizzy9,https://api.github.com/users/crizzy9/followers,https://api.github.com/users/crizzy9/subscriptions,https://api.github.com/users/crizzy9/orgs,https://api.github.com/users/crizzy9/repos,User,False
2018-10-12T04:37:23Z,eddiesuarez84,39633083,MDQ6VXNlcjM5NjMzMDgz,https://api.github.com/users/eddiesuarez84,https://api.github.com/users/eddiesuarez84/followers,https://api.github.com/users/eddiesuarez84/subscriptions,https://api.github.com/users/eddiesuarez84/orgs,https://api.github.com/users/eddiesuarez84/repos,User,False
2018-10-30T11:45:12Z,Physikus,5645749,MDQ6VXNlcjU2NDU3NDk=,https://api.github.com/users/Physikus,https://api.github.com/users/Physikus/followers,https://api.github.com/users/Physikus/subscriptions,https://api.github.com/users/Physikus/orgs,https://api.github.com/users/Physikus/repos,User,False
2018-11-28T19:36:41Z,alanv73,29257817,MDQ6VXNlcjI5MjU3ODE3,https://api.github.com/users/alanv73,https://api.github.com/users/alanv73/followers,https://api.github.com/users/alanv73/subscriptions,https://api.github.com/users/alanv73/orgs,https://api.github.com/users/alanv73/repos,User,False
2019-01-18T04:46:59Z,RobotHacker,10968655,MDQ6VXNlcjEwOTY4NjU1,https://api.github.com/users/RobotHacker,https://api.github.com/users/RobotHacker/followers,https://api.github.com/users/RobotHacker/subscriptions,https://api.github.com/users/RobotHacker/orgs,https://api.github.com/users/RobotHacker/repos,User,False
2019-02-11T13:27:00Z,olivier9,8524912,MDQ6VXNlcjg1MjQ5MTI=,https://api.github.com/users/olivier9,https://api.github.com/users/olivier9/followers,https://api.github.com/users/olivier9/subscriptions,https://api.github.com/users/olivier9/orgs,https://api.github.com/users/olivier9/repos,User,False
2019-05-15T14:57:58Z,ppfearn,2386048,MDQ6VXNlcjIzODYwNDg=,https://api.github.com/users/ppfearn,https://api.github.com/users/ppfearn/followers,https://api.github.com/users/ppfearn/subscriptions,https://api.github.com/users/ppfearn/orgs,https://api.github.com/users/ppfearn/repos,User,False
